teamLoc,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamPTS1,teamPTS2,teamRslt
0,109,21,12,4,5,22,93,40,0.4301,69,32,0.4638,24,8,0.3333,26,21,0.8077,11,30,32,26,0
1,123,23,11,5,6,21,86,45,0.5233,61,35,0.5738,25,10,0.4,24,23,0.9583,7,34,28,31,1
0,105,25,8,4,2,14,90,43,0.4778,55,33,0.6,35,10,0.2857,11,9,0.8182,9,31,30,22,0
1,115,33,9,5,2,11,91,48,0.5275,66,38,0.5758,25,10,0.4,15,9,0.6,9,37,29,25,1
0,99,21,13,7,3,23,94,38,0.4043,61,29,0.4754,33,9,0.2727,19,14,0.7368,11,41,21,20,1
1,94,16,16,8,8,22,89,33,0.3708,55,27,0.4909,34,6,0.1765,25,22,0.88,12,39,27,15,0
0,115,22,8,12,14,16,97,43,0.4433,61,28,0.459,36,15,0.4167,16,14,0.875,12,38,19,25,1
1,88,22,19,1,8,16,90,34,0.3778,56,27,0.4821,34,7,0.2059,20,13,0.65,12,37,19,19,0
0,115,18,9,3,4,23,79,38,0.481,43,19,0.4419,36,19,0.5278,29,20,0.6897,7,31,27,28,1
1,111,20,8,6,7,18,81,40,0.4938,53,29,0.5472,28,11,0.3929,27,20,0.7407,10,34,31,24,0
0,129,32,8,4,5,23,87,47,0.5402,53,32,0.6038,34,15,0.4412,23,20,0.8696,10,23,38,41,0
1,132,28,10,4,3,18,78,47,0.6026,54,32,0.5926,24,15,0.625,28,23,0.8214,4,28,42,22,1
0,105,25,13,6,2,20,99,40,0.404,72,31,0.4306,27,9,0.3333,20,16,0.8,15,32,19,25,0
1,119,32,14,8,4,21,84,46,0.5476,53,35,0.6604,31,11,0.3548,20,16,0.8,4,34,26,32,1
0,111,18,13,3,2,16,94,36,0.383,78,33,0.4231,16,3,0.1875,47,36,0.766,23,45,22,21,1
1,105,22,13,6,11,36,93,39,0.4194,56,26,0.4643,37,13,0.3514,21,14,0.6667,10,36,34,28,0
0,98,21,15,6,1,16,89,39,0.4382,58,29,0.5,31,10,0.3226,12,10,0.8333,13,27,26,21,0
1,119,31,8,9,2,17,81,45,0.5556,47,30,0.6383,34,15,0.4412,19,14,0.7368,5,27,27,37,1
0,135,34,19,9,6,13,83,51,0.6145,48,31,0.6458,35,20,0.5714,16,13,0.8125,8,37,39,38,1
1,102,29,15,12,4,22,89,39,0.4382,51,26,0.5098,38,13,0.3421,14,11,0.7857,9,25,25,21,0
0,127,26,21,12,3,16,86,45,0.5233,56,30,0.5357,30,15,0.5,29,22,0.7586,16,31,38,26,1
1,120,33,15,10,5,20,91,50,0.5495,65,42,0.6462,26,8,0.3077,17,12,0.7059,8,25,24,33,0
0,90,27,14,11,4,16,83,35,0.4217,58,27,0.4655,25,8,0.32,16,12,0.75,9,26,18,26,0
1,98,21,15,7,10,17,79,39,0.4937,56,32,0.5714,23,7,0.3043,18,13,0.7222,12,30,18,32,1
1,96,15,20,4,11,19,79,34,0.4304,56,26,0.4643,23,8,0.3478,24,20,0.8333,10,40,24,27,1
0,92,15,15,13,5,21,93,34,0.3656,71,27,0.3803,22,7,0.3182,18,17,0.9444,15,33,25,25,0
0,79,13,19,4,7,24,78,30,0.3846,60,26,0.4333,18,4,0.2222,21,15,0.7143,9,29,14,28,0
1,140,25,9,10,4,17,92,49,0.5326,52,30,0.5769,40,19,0.475,27,23,0.8519,11,42,37,38,1
0,118,30,18,7,5,15,89,42,0.4719,52,27,0.5192,37,15,0.4054,24,19,0.7917,11,45,32,38,1
1,98,26,13,10,3,19,91,37,0.4066,58,27,0.4655,33,10,0.303,22,14,0.6364,7,33,23,26,0
0,96,22,17,9,5,17,95,40,0.4211,57,34,0.5965,38,6,0.1579,19,10,0.5263,16,50,27,23,0
1,100,19,13,9,3,19,99,35,0.3535,48,23,0.4792,51,12,0.2353,28,18,0.6429,12,40,21,27,1
0,125,19,16,2,3,20,87,43,0.4943,48,26,0.5417,39,17,0.4359,28,22,0.7857,7,34,44,29,0
1,128,28,8,13,4,19,95,52,0.5474,71,46,0.6479,24,6,0.25,22,18,0.8182,7,34,40,31,1
0,119,32,11,11,6,19,87,46,0.5287,58,34,0.5862,29,12,0.4138,16,15,0.9375,8,31,37,28,1
1,112,22,15,5,7,16,85,42,0.4941,53,25,0.4717,32,17,0.5313,14,11,0.7857,8,27,34,24,0
0,90,19,14,7,2,10,84,33,0.3929,48,21,0.4375,36,12,0.3333,18,12,0.6667,6,34,28,16,0
1,105,28,14,8,9,18,93,43,0.4624,72,33,0.4583,21,10,0.4762,9,9,1,12,39,25,24,1
0,104,24,15,4,3,20,76,42,0.5526,50,32,0.64,26,10,0.3846,14,10,0.7143,6,27,28,25,0
1,109,25,9,7,2,16,93,43,0.4624,62,32,0.5161,31,11,0.3548,14,12,0.8571,14,27,27,31,1
0,108,25,10,5,10,16,85,37,0.4353,51,20,0.3922,34,17,0.5,18,17,0.9444,7,31,23,32,1
1,100,28,17,3,2,21,80,38,0.475,52,24,0.4615,28,14,0.5,14,10,0.7143,8,38,16,27,0
0,95,24,17,9,4,23,87,38,0.4368,59,31,0.5254,28,7,0.25,20,12,0.6,7,29,27,18,0
1,120,23,14,9,4,14,95,47,0.4947,66,39,0.5909,29,8,0.2759,24,18,0.75,15,39,23,39,1
0,108,23,15,6,6,15,75,35,0.4667,49,25,0.5102,26,10,0.3846,32,28,0.875,6,39,31,26,1
1,104,25,11,9,0,27,92,40,0.4348,64,28,0.4375,28,12,0.4286,17,12,0.7059,10,32,22,26,0
0,112,21,11,5,9,23,84,41,0.4881,57,30,0.5263,27,11,0.4074,31,19,0.6129,5,35,32,32,0
1,116,26,11,5,7,24,86,41,0.4767,57,27,0.4737,29,14,0.4828,29,20,0.6897,5,38,31,28,1
0,118,27,5,8,7,20,87,43,0.4943,57,28,0.4912,30,15,0.5,19,17,0.8947,7,29,24,37,1
1,105,21,15,3,2,21,87,36,0.4138,61,24,0.3934,26,12,0.4615,23,21,0.913,17,34,34,27,0
0,99,22,12,4,1,25,87,34,0.3908,57,21,0.3684,30,13,0.4333,20,18,0.9,8,33,18,22,0
1,105,17,11,7,1,23,84,36,0.4286,58,28,0.4828,26,8,0.3077,33,25,0.7576,12,39,24,20,1
0,120,24,15,10,3,23,88,43,0.4886,60,32,0.5333,28,11,0.3929,29,23,0.7931,5,29,21,30,0
1,124,21,14,9,7,25,92,47,0.5109,75,40,0.5333,17,7,0.4118,27,23,0.8519,11,38,29,27,1
0,105,22,13,5,4,18,77,35,0.4545,59,24,0.4068,18,11,0.6111,26,24,0.9231,9,36,23,24,1
1,100,16,8,8,5,20,91,40,0.4396,58,32,0.5517,33,8,0.2424,15,12,0.8,11,32,26,26,0
0,94,24,11,5,5,14,84,37,0.4405,52,26,0.5,32,11,0.3438,20,9,0.45,5,39,18,33,0
1,106,28,7,8,6,17,93,42,0.4516,63,30,0.4762,30,12,0.4,11,10,0.9091,10,36,16,27,1
0,108,19,14,7,3,27,97,37,0.3814,74,31,0.4189,23,6,0.2609,38,28,0.7368,13,40,24,28,0
1,120,33,16,9,11,29,88,42,0.4773,51,29,0.5686,37,13,0.3514,36,23,0.6389,7,44,32,27,1
0,95,27,13,10,1,20,97,39,0.4021,62,28,0.4516,35,11,0.3143,9,6,0.6667,14,30,22,25,0
1,117,33,14,6,7,11,87,43,0.4943,45,27,0.6,42,16,0.381,18,15,0.8333,12,37,36,30,1
0,99,21,14,14,2,22,89,36,0.4045,60,29,0.4833,29,7,0.2414,26,20,0.7692,10,31,23,23,0
1,105,29,20,9,8,18,84,37,0.4405,54,26,0.4815,30,11,0.3667,27,20,0.7407,14,40,26,12,1
0,91,19,16,10,6,14,96,38,0.3958,75,32,0.4267,21,6,0.2857,12,9,0.75,12,34,16,21,0
1,114,22,22,10,8,17,93,45,0.4839,46,27,0.587,47,18,0.383,8,6,0.75,5,43,29,35,1
0,100,19,12,7,2,20,86,35,0.407,48,22,0.4583,38,13,0.3421,25,17,0.68,11,33,17,35,1
1,93,20,11,7,6,21,84,35,0.4167,55,30,0.5455,29,5,0.1724,22,18,0.8182,11,32,28,29,0
0,102,21,13,10,4,14,92,35,0.3804,67,23,0.3433,25,12,0.48,29,20,0.6897,13,49,22,32,1
1,98,22,12,10,6,22,91,36,0.3956,50,24,0.48,41,12,0.2927,19,14,0.7368,5,47,27,21,0
0,121,25,11,5,2,21,87,44,0.5057,59,32,0.5424,28,12,0.4286,26,21,0.8077,11,38,28,32,1
1,114,27,10,7,3,23,83,38,0.4578,46,21,0.4565,37,17,0.4595,26,21,0.8077,7,31,30,32,0
0,103,16,12,4,2,17,92,41,0.4457,75,37,0.4933,17,4,0.2353,21,17,0.8095,20,33,15,32,0
1,106,27,10,6,6,18,86,42,0.4884,59,33,0.5593,27,9,0.3333,18,13,0.7222,9,28,27,20,1
0,107,32,17,10,3,20,86,41,0.4767,51,27,0.5294,35,14,0.4,14,11,0.7857,7,32,30,23,0
1,113,26,17,12,7,17,90,44,0.4889,67,36,0.5373,23,8,0.3478,21,17,0.8095,10,41,21,31,1
0,104,23,16,9,2,11,72,40,0.5556,50,28,0.56,22,12,0.5455,17,12,0.7059,3,32,24,28,1
1,93,18,14,7,1,16,82,38,0.4634,56,31,0.5536,26,7,0.2692,10,10,1,7,27,27,33,0
0,117,17,9,7,5,16,95,44,0.4632,77,36,0.4675,18,8,0.4444,27,21,0.7778,12,32,28,25,1
1,106,24,16,3,6,23,92,41,0.4457,56,25,0.4464,36,16,0.4444,14,8,0.5714,13,35,35,25,0
0,101,26,15,10,6,19,88,41,0.4659,66,35,0.5303,22,6,0.2727,15,13,0.8667,10,34,19,42,1
1,97,25,14,10,7,16,87,37,0.4253,68,31,0.4559,19,6,0.3158,23,17,0.7391,14,32,21,32,0
0,108,20,14,8,7,19,90,42,0.4667,56,33,0.5893,34,9,0.2647,19,15,0.7895,18,31,34,23,1
1,105,16,11,9,5,19,84,37,0.4405,57,29,0.5088,27,8,0.2963,28,23,0.8214,13,26,17,35,0
0,99,18,13,5,2,14,88,39,0.4432,48,28,0.5833,40,11,0.275,11,10,0.9091,7,38,20,25,0
1,118,28,12,7,4,12,90,44,0.4889,38,24,0.6316,52,20,0.3846,11,10,0.9091,6,39,33,36,1
0,110,27,14,6,8,16,87,42,0.4828,59,30,0.5085,28,12,0.4286,18,14,0.7778,11,36,18,35,1
1,91,24,11,9,7,19,91,38,0.4176,76,32,0.4211,15,6,0.4,10,9,0.9,14,27,22,25,0
0,128,25,11,6,1,27,105,54,0.5143,75,45,0.6,30,9,0.3,11,11,1,11,30,22,27,0
1,137,25,15,5,4,12,93,51,0.5484,65,40,0.6154,28,11,0.3929,28,24,0.8571,11,32,27,35,1
0,106,29,10,3,7,20,85,40,0.4706,62,34,0.5484,23,6,0.2609,25,20,0.8,6,41,29,26,0
1,112,21,7,4,2,26,100,44,0.44,67,31,0.4627,33,13,0.3939,15,11,0.7333,10,40,26,27,1
0,104,27,16,10,7,21,85,36,0.4235,53,25,0.4717,32,11,0.3438,34,21,0.6176,9,28,27,32,0
1,123,35,18,5,7,28,91,46,0.5055,62,33,0.5323,29,13,0.4483,25,18,0.72,14,40,23,28,1
0,101,25,14,8,4,23,84,40,0.4762,53,25,0.4717,31,15,0.4839,9,6,0.6667,7,28,26,33,1
1,93,21,16,7,6,15,79,33,0.4177,55,25,0.4545,24,8,0.3333,24,19,0.7917,7,30,25,34,0
0,102,24,13,10,3,19,87,37,0.4253,58,23,0.3966,29,14,0.4828,14,14,1,10,34,31,17,1
1,94,18,17,8,5,18,81,36,0.4444,46,24,0.5217,35,12,0.3429,19,10,0.5263,11,36,15,30,0
0,106,29,8,7,5,17,87,39,0.4483,62,29,0.4677,25,10,0.4,33,18,0.5455,10,27,24,21,0
1,116,33,16,5,7,27,85,46,0.5412,61,36,0.5902,24,10,0.4167,18,14,0.7778,10,40,21,38,1
0,110,26,13,6,6,16,89,42,0.4719,59,29,0.4915,30,13,0.4333,14,13,0.9286,10,30,23,35,0
1,114,33,9,6,16,18,92,47,0.5109,58,34,0.5862,34,13,0.3824,9,7,0.7778,9,28,25,33,1
0,86,17,19,8,1,17,89,34,0.382,52,26,0.5,37,8,0.2162,17,10,0.5882,13,38,23,16,0
1,118,28,10,15,6,12,93,41,0.4409,36,23,0.6389,57,18,0.3158,21,18,0.8571,9,37,31,29,1
0,79,15,15,8,1,18,85,31,0.3647,59,27,0.4576,26,4,0.1538,19,13,0.6842,12,30,18,16,0
1,98,24,16,10,9,18,78,37,0.4744,49,28,0.5714,29,9,0.3103,20,15,0.75,9,35,29,25,1
0,107,20,10,11,7,17,105,44,0.419,73,34,0.4658,32,10,0.3125,10,9,0.9,17,30,20,26,1
1,103,28,16,3,10,19,94,43,0.4574,70,39,0.5571,24,4,0.1667,14,13,0.9286,11,43,24,25,0
0,103,25,13,7,9,17,80,36,0.45,40,22,0.55,40,14,0.35,25,17,0.68,4,39,25,28,1
1,97,25,10,6,6,22,93,38,0.4086,70,32,0.4571,23,6,0.2609,19,15,0.7895,10,35,20,25,0
0,92,22,11,9,2,14,81,39,0.4815,60,33,0.55,21,6,0.2857,12,8,0.6667,8,30,18,21,1
1,81,21,16,3,9,17,86,35,0.407,69,30,0.4348,17,5,0.2941,9,6,0.6667,17,34,27,21,0
0,98,24,17,12,11,14,83,38,0.4578,60,32,0.5333,23,6,0.2609,23,16,0.6957,8,36,29,27,0
1,105,23,15,8,4,23,86,40,0.4651,58,25,0.431,28,15,0.5357,18,10,0.5556,8,33,35,27,1
0,118,22,6,9,1,19,93,45,0.4839,65,34,0.5231,28,11,0.3929,20,17,0.85,11,27,22,42,1
1,105,20,13,2,2,16,76,39,0.5132,55,34,0.6182,21,5,0.2381,24,22,0.9167,6,34,26,28,0
0,111,28,9,6,5,17,87,40,0.4598,53,28,0.5283,34,12,0.3529,22,19,0.8636,11,37,36,22,1
1,104,25,10,4,4,18,92,40,0.4348,61,29,0.4754,31,11,0.3548,16,13,0.8125,11,33,33,18,0
0,101,20,17,4,5,22,94,36,0.383,63,27,0.4286,31,9,0.2903,26,20,0.7692,10,36,28,35,0
1,118,34,12,9,3,19,98,45,0.4592,67,36,0.5373,31,9,0.2903,27,19,0.7037,14,44,37,30,1
0,103,15,12,7,8,20,79,38,0.481,49,30,0.6122,30,8,0.2667,30,19,0.6333,8,30,28,30,0
1,108,23,15,7,2,24,84,41,0.4881,59,28,0.4746,25,13,0.52,23,13,0.5652,11,35,20,33,1
0,114,26,20,10,2,22,77,41,0.5325,50,28,0.56,27,13,0.4815,23,19,0.8261,4,33,32,25,0
1,126,33,13,9,1,20,90,48,0.5333,60,35,0.5833,30,13,0.4333,21,17,0.8095,7,30,34,31,1
0,97,20,18,11,2,18,79,35,0.443,58,23,0.3966,21,12,0.5714,20,15,0.75,11,31,18,30,1
1,94,25,16,7,6,18,82,34,0.4146,49,25,0.5102,33,9,0.2727,21,17,0.8095,12,33,24,15,0
0,111,26,21,7,4,17,80,43,0.5375,63,35,0.5556,17,8,0.4706,25,17,0.68,11,40,27,31,1
1,99,17,14,13,4,20,88,38,0.4318,54,28,0.5185,34,10,0.2941,18,13,0.7222,9,30,32,24,0
0,93,17,11,10,1,22,84,33,0.3929,40,20,0.5,44,13,0.2955,19,14,0.7368,6,34,34,22,0
1,103,25,15,6,5,16,77,36,0.4675,44,27,0.6136,33,9,0.2727,32,22,0.6875,7,42,32,23,1
0,92,28,15,9,6,19,89,37,0.4157,57,31,0.5439,32,6,0.1875,15,12,0.8,12,31,24,25,0
1,103,26,18,9,3,14,84,41,0.4881,63,35,0.5556,21,6,0.2857,20,15,0.75,10,34,23,26,1
0,92,19,18,10,5,19,90,33,0.3667,64,27,0.4219,26,6,0.2308,26,20,0.7692,14,36,21,25,0
1,103,20,17,7,7,23,82,37,0.4512,55,30,0.5455,27,7,0.2593,24,22,0.9167,7,37,29,22,1
0,99,19,15,11,3,23,85,37,0.4353,55,26,0.4727,30,11,0.3667,21,14,0.6667,10,33,29,27,0
1,103,22,18,13,6,18,81,34,0.4198,50,21,0.42,31,13,0.4194,30,22,0.7333,14,34,24,35,1
0,106,23,10,9,4,17,80,40,0.5,54,32,0.5926,26,8,0.3077,20,18,0.9,7,27,28,33,1
1,103,27,18,3,2,24,78,42,0.5385,47,29,0.617,31,13,0.4194,9,6,0.6667,6,26,28,28,0
0,116,30,16,16,3,17,87,48,0.5517,67,37,0.5522,20,11,0.55,10,9,0.9,7,29,29,29,1
1,107,26,19,10,7,19,75,41,0.5467,55,31,0.5636,20,10,0.5,15,15,1,2,29,27,22,0
0,90,16,16,10,7,17,84,30,0.3571,43,16,0.3721,41,14,0.3415,23,16,0.6957,11,42,30,27,1
1,82,16,12,10,5,18,94,31,0.3298,55,24,0.4364,39,7,0.1795,14,13,0.9286,12,43,24,20,0
0,101,34,15,10,6,18,95,42,0.4421,57,34,0.5965,38,8,0.2105,13,9,0.6923,9,44,30,17,1
1,91,24,17,9,4,14,101,36,0.3564,62,27,0.4355,39,9,0.2308,15,10,0.6667,15,44,27,14,0
0,102,25,11,4,2,19,89,43,0.4831,63,32,0.5079,26,11,0.4231,6,5,0.8333,7,34,29,28,0
1,107,22,10,6,2,14,90,43,0.4778,66,33,0.5,24,10,0.4167,15,11,0.7333,9,36,29,18,1
0,103,23,18,8,5,21,84,41,0.4881,52,29,0.5577,32,12,0.375,13,9,0.6923,8,38,25,32,0
1,104,22,10,9,7,12,81,35,0.4321,43,21,0.4884,38,14,0.3684,29,20,0.6897,8,31,22,18,1
0,126,27,15,4,5,24,94,49,0.5213,64,39,0.6094,30,10,0.3333,21,18,0.8571,12,46,27,35,1
1,125,25,8,13,2,22,108,45,0.4167,64,25,0.3906,44,20,0.4545,27,15,0.5556,18,32,28,30,0
0,93,14,10,10,6,13,83,35,0.4217,58,27,0.4655,25,8,0.32,17,15,0.8824,6,38,16,28,1
1,92,22,14,5,5,17,85,38,0.4471,57,27,0.4737,28,11,0.3929,7,5,0.7143,6,40,20,26,0
0,97,24,15,8,4,21,81,39,0.4815,58,30,0.5172,23,9,0.3913,15,10,0.6667,7,26,14,33,0
1,107,24,17,7,5,19,74,40,0.5405,43,28,0.6512,31,12,0.3871,26,15,0.5769,7,31,29,23,1
0,124,24,13,14,6,25,94,45,0.4787,65,34,0.5231,29,11,0.3793,28,23,0.8214,8,31,39,29,1
1,122,33,19,5,3,23,94,48,0.5106,67,40,0.597,27,8,0.2963,25,18,0.72,15,41,34,23,0
0,96,13,10,5,5,16,89,36,0.4045,76,32,0.4211,13,4,0.3077,35,20,0.5714,11,35,23,26,0
1,105,30,11,9,10,25,95,41,0.4316,65,33,0.5077,30,8,0.2667,16,15,0.9375,13,37,26,38,1
0,93,22,17,6,2,14,77,35,0.4545,54,29,0.537,23,6,0.2609,27,17,0.6296,9,37,27,24,0
1,107,30,12,11,4,23,88,40,0.4545,49,22,0.449,39,18,0.4615,12,9,0.75,11,33,30,20,1
0,115,24,9,8,5,15,85,44,0.5176,61,34,0.5574,24,10,0.4167,22,17,0.7727,10,33,30,26,1
1,109,31,14,4,1,18,91,43,0.4725,62,30,0.4839,29,13,0.4483,12,10,0.8333,9,31,27,27,0
0,99,23,15,1,5,26,80,37,0.4625,45,29,0.6444,35,8,0.2286,22,17,0.7727,9,37,33,22,0
1,110,19,6,6,3,23,88,40,0.4545,71,33,0.4648,17,7,0.4118,27,23,0.8519,8,33,31,22,1
0,110,28,17,11,6,24,91,39,0.4286,56,29,0.5179,35,10,0.2857,28,22,0.7857,7,40,22,26,1
1,109,19,18,6,7,22,95,43,0.4526,78,36,0.4615,17,7,0.4118,21,16,0.7619,10,41,32,23,0
0,112,28,11,9,5,18,83,41,0.494,57,32,0.5614,26,9,0.3462,28,21,0.75,6,36,28,29,1
1,96,27,16,5,6,23,86,36,0.4186,58,28,0.4828,28,8,0.2857,19,16,0.8421,10,36,25,24,0
0,119,36,14,15,5,24,94,48,0.5106,62,34,0.5484,32,14,0.4375,10,9,0.9,7,37,28,32,1
1,102,17,16,8,7,13,82,33,0.4024,52,24,0.4615,30,9,0.3,34,27,0.7941,9,31,29,22,0
0,94,27,17,5,4,12,81,37,0.4568,51,29,0.5686,30,8,0.2667,12,12,1,6,31,27,32,0
1,113,30,17,7,1,17,82,43,0.5244,48,25,0.5208,34,18,0.5294,13,9,0.6923,6,34,36,32,1
0,111,23,11,8,4,12,86,42,0.4884,58,31,0.5345,28,11,0.3929,21,16,0.7619,15,25,22,28,1
1,104,24,13,6,6,19,82,42,0.5122,57,33,0.5789,25,9,0.36,14,11,0.7857,12,24,30,21,0
0,83,12,10,3,3,19,77,26,0.3377,46,19,0.413,31,7,0.2258,29,24,0.8276,8,34,17,21,0
1,100,19,9,8,8,19,81,40,0.4938,64,34,0.5313,17,6,0.3529,21,14,0.6667,8,40,26,20,1
0,88,19,5,8,6,10,96,33,0.3438,60,23,0.3833,36,10,0.2778,13,12,0.9231,11,30,18,25,0
1,94,33,16,0,3,15,85,41,0.4824,49,30,0.6122,36,11,0.3056,1,1,1,5,47,21,35,1
0,108,17,11,9,3,16,84,38,0.4524,65,31,0.4769,19,7,0.3684,32,25,0.7813,10,43,33,29,1
1,96,23,12,5,5,22,87,37,0.4253,44,25,0.5682,43,12,0.2791,15,10,0.6667,6,34,28,20,0
0,87,15,15,5,3,20,80,32,0.4,43,19,0.4419,37,13,0.3514,11,10,0.9091,4,34,25,22,0
1,98,21,11,7,1,12,85,35,0.4118,59,24,0.4068,26,11,0.4231,23,17,0.7391,10,40,18,30,1
0,109,24,18,13,4,22,95,41,0.4316,64,32,0.5,31,9,0.2903,25,18,0.72,14,37,20,33,1
1,104,28,21,13,3,20,83,38,0.4578,51,27,0.5294,32,11,0.3438,23,17,0.7391,7,37,28,22,0
0,121,29,17,8,7,19,76,46,0.6053,48,35,0.7292,28,11,0.3929,25,18,0.72,6,39,28,33,1
1,97,19,14,10,1,17,90,38,0.4222,66,30,0.4545,24,8,0.3333,14,13,0.9286,7,25,26,24,0
0,125,27,9,9,3,37,100,45,0.45,67,33,0.4925,33,12,0.3636,27,23,0.8519,11,34,34,20,0
1,128,27,17,2,8,23,90,40,0.4444,54,29,0.537,36,11,0.3056,46,37,0.8043,17,40,22,41,1
0,107,26,15,8,4,12,90,41,0.4556,59,30,0.5085,31,11,0.3548,16,14,0.875,9,33,24,18,0
1,117,31,15,10,7,14,89,48,0.5393,61,35,0.5738,28,13,0.4643,9,8,0.8889,7,38,22,36,1
0,98,20,17,7,5,19,88,40,0.4545,67,31,0.4627,21,9,0.4286,12,9,0.75,9,33,24,27,0
1,113,28,14,9,2,15,84,39,0.4643,46,27,0.587,38,12,0.3158,25,23,0.92,8,35,32,23,1
0,84,17,10,9,5,20,92,35,0.3804,68,28,0.4118,24,7,0.2917,14,7,0.5,13,34,19,24,1
1,83,18,15,5,6,15,75,30,0.4,43,23,0.5349,32,7,0.2188,25,16,0.64,10,37,22,21,0
0,106,28,11,7,1,23,94,42,0.4468,60,31,0.5167,34,11,0.3235,14,11,0.7857,9,37,24,28,0
1,112,18,12,8,6,17,77,38,0.4935,47,25,0.5319,30,13,0.4333,26,23,0.8846,2,40,28,32,1
0,95,20,18,5,6,15,81,34,0.4198,39,17,0.4359,42,17,0.4048,23,10,0.4348,3,33,22,27,0
1,121,28,10,10,10,22,92,50,0.5435,71,41,0.5775,21,9,0.4286,18,12,0.6667,8,48,28,33,1
0,98,24,18,10,1,15,88,37,0.4205,55,24,0.4364,33,13,0.3939,15,11,0.7333,12,37,25,31,0
1,101,22,14,10,8,16,91,41,0.4505,58,33,0.569,33,8,0.2424,13,11,0.8462,11,35,30,22,1
0,97,28,11,7,5,12,88,37,0.4205,52,26,0.5,36,11,0.3056,18,12,0.6667,11,42,27,19,1
1,73,17,12,5,9,17,86,30,0.3488,59,26,0.4407,27,4,0.1481,12,9,0.75,7,35,25,20,0
0,114,24,20,3,4,16,81,40,0.4938,47,27,0.5745,34,13,0.3824,28,21,0.75,10,39,22,25,0
1,120,26,8,9,4,20,99,46,0.4646,65,31,0.4769,34,15,0.4412,18,13,0.7222,11,33,19,34,1
0,104,25,17,6,1,21,72,38,0.5278,47,26,0.5532,25,12,0.48,23,16,0.6957,3,33,24,25,0
1,120,26,12,13,3,14,84,43,0.5119,38,27,0.7105,46,16,0.3478,27,18,0.6667,10,36,35,36,1
0,102,19,17,10,6,17,81,38,0.4691,58,31,0.5345,23,7,0.3043,24,19,0.7917,10,27,31,25,0
1,106,27,15,6,5,23,79,43,0.5443,59,38,0.6441,20,5,0.25,21,15,0.7143,9,32,26,32,1
0,111,27,13,9,5,25,83,41,0.494,54,33,0.6111,29,8,0.2759,24,21,0.875,6,34,24,33,1
1,107,13,16,8,3,20,93,35,0.3763,55,26,0.4727,38,9,0.2368,37,28,0.7568,22,36,27,20,0
0,109,28,13,6,2,20,87,39,0.4483,47,29,0.617,40,10,0.25,24,21,0.875,5,41,22,27,0
1,115,27,7,8,5,16,92,42,0.4565,48,25,0.5208,44,17,0.3864,20,14,0.7,8,35,22,28,1
0,104,23,13,11,4,24,84,41,0.4881,65,32,0.4923,19,9,0.4737,16,13,0.8125,6,29,26,20,0
1,107,31,16,10,8,19,89,41,0.4607,57,31,0.5439,32,10,0.3125,20,15,0.75,13,36,27,22,1
0,110,23,16,7,5,23,74,36,0.4865,46,22,0.4783,28,14,0.5,36,24,0.6667,7,32,31,29,0
1,117,29,14,10,5,22,89,43,0.4831,56,29,0.5179,33,14,0.4242,27,17,0.6296,14,33,24,41,1
0,94,20,10,5,5,24,89,33,0.3708,62,22,0.3548,27,11,0.4074,23,17,0.7391,10,30,22,18,0
1,97,18,15,6,5,22,77,35,0.4545,60,29,0.4833,17,6,0.3529,33,21,0.6364,6,46,22,24,1
0,110,24,12,13,10,29,88,39,0.4432,64,31,0.4844,24,8,0.3333,28,24,0.8571,10,29,31,25,0
1,113,21,15,8,2,23,82,37,0.4512,66,32,0.4848,16,5,0.3125,43,34,0.7907,12,35,17,32,1
0,115,32,13,11,3,17,89,44,0.4944,59,31,0.5254,30,13,0.4333,19,14,0.7368,7,37,36,29,1
1,108,30,18,4,5,19,88,39,0.4432,52,23,0.4423,36,16,0.4444,23,14,0.6087,9,33,28,21,0
0,100,24,12,3,1,23,89,39,0.4382,59,29,0.4915,30,10,0.3333,17,12,0.7059,11,32,22,29,0
1,105,27,13,4,10,15,86,39,0.4535,57,31,0.5439,29,8,0.2759,27,19,0.7037,12,35,33,23,1
0,78,10,17,7,3,16,75,25,0.3333,53,22,0.4151,22,3,0.1364,28,25,0.8929,8,35,20,13,0
1,96,23,11,10,6,25,92,40,0.4348,59,30,0.5085,33,10,0.303,8,6,0.75,12,36,14,29,1
0,115,23,12,9,10,17,94,42,0.4468,56,25,0.4464,38,17,0.4474,17,14,0.8235,10,44,23,30,1
1,86,20,16,5,6,16,90,33,0.3667,60,24,0.4,30,9,0.3,17,11,0.6471,10,38,29,18,0
0,95,19,20,9,1,19,93,37,0.3978,61,27,0.4426,32,10,0.3125,15,11,0.7333,11,26,23,30,0
1,123,32,18,14,7,19,86,45,0.5233,50,29,0.58,36,16,0.4444,19,17,0.8947,11,38,32,33,1
0,112,25,10,7,5,20,97,42,0.433,74,33,0.4459,23,9,0.3913,27,19,0.7037,15,31,30,31,0
1,122,32,14,4,4,22,86,47,0.5465,62,34,0.5484,24,13,0.5417,18,15,0.8333,4,40,29,29,1
0,106,29,16,6,5,14,83,37,0.4458,54,28,0.5185,29,9,0.3103,24,23,0.9583,13,26,26,25,0
